fitness,fault,npc1_avg_control_speed,npc1_min_control_speed,npc1_max_control_speed,npc1_std_control_speed,npc2_avg_control_speed,npc2_min_control_speed,npc2_max_control_speed,npc2_std_control_speed,npc1_number_lane_changes,npc2_number_lane_changes,ego_avg_speed,ego_min_speed,ego_max_speed,ego_std_speed,npc1_avg_speed,npc1_min_speed,npc1_max_speed,npc1_std_speed,npc2_avg_speed,npc2_min_speed,npc2_max_speed,npc2_std_speed,avg_dist_ego_npc1,min_dist_ego_npc1,max_dist_ego_npc1,std_dist_ego_npc1,avg_dist_ego_npc2,min_dist_ego_npc2,max_dist_ego_npc2,std_dist_ego_npc2,ego_avg_accel,ego_min_accel,ego_max_accel,ego_std_accel,npc1_avg_accel,npc1_min_accel,npc1_max_accel,npc1_std_accel,npc2_avg_accel,npc2_min_accel,npc2_max_accel,npc2_std_accel
4.033162769616798,normal,20.954626740730337,8.492425043204284,29.9337654536202,7.2278411646180345,14.995875168219488,1.8276494710210822,27.255077643049233,7.905799780302241,8,7,7.270670851742028,0.0,11.685829454759158,4.454346165733999,9.071176366766371,0.0,29.713281156877418,5.953084389827904,9.0509301117163,0.0,27.214285226828647,7.906923759403717,12.64619016858317,2.7644340677689163,34.7975597748134,6.402157399800586,27.55970536549229,3.7538642693648128,57.75732430344213,15.086977056527372,0.0171306915856086,-5.448632836082214,3.952220737926435,1.3531204777322456,0.3712728307163289,-134.90761310449193,59.261500657919385,22.332064808121665,0.06023190885829159,-261.70383300720727,38.583740400045805,24.64750273269711
1.8429828313661145,normal,17.50410480336084,0.4312358207393019,26.940469931891606,7.619594259985881,10.405074678506683,0.4496097710280378,24.275252765915567,8.662626106022339,7,7,7.345508187000583,0.0,11.64132366775037,4.208274412510515,7.639222056822084,0.0,22.587556806114677,5.465577255546362,7.718958774359915,0.0,24.268797459085896,8.069118878018383,23.627363220588137,9.491348867524184,62.309264771555895,14.98885608893801,14.62492138292572,3.5866142457786734,31.289321186869174,8.198723340953105,1.0115752370121447e-09,-7.56791063244594,4.117875498176726,1.3549455828328147,0.11188595323114921,-117.71516181705708,66.0276417813598,19.14821365008715,0.06775465848125453,-236.94645093845713,47.548319548571634,22.639643174744485
0.5052806503369528,normal,8.15608939323908,0.3570573997040505,23.950664212680763,7.073057606387584,10.685010443160998,0.7314108816960463,26.833718573235622,7.853093475932439,9,4,7.328664475471544,0.0,11.677562137545095,4.420135786566533,5.9871631586919,0.0,23.940532489305383,5.710178817180947,5.391588578832186,0.0,18.65904504169704,4.680474382830199,49.70192283555978,7.428838669833607,89.31584377498343,25.7707161647347,61.860401017535025,11.750402247489552,102.00541085436781,28.620298590227335,0.0011494222653965947,-4.872010514272955,4.733076780801828,1.2874861703760112,0.1563881664818986,-138.13345596220694,31.778957159473276,14.373029817378013,0.15579135214144543,-150.65864334543664,52.629450725082414,14.777003272755685
3.4673503576889106,normal,13.994132153549065,1.1414038028649531,27.968440548007994,9.165877461590341,20.28824015479808,7.2831476201225,27.77106311221351,5.498218940401857,7,7,7.321608523081161,0.0,11.314447883293635,3.8961456171993576,8.31460441994249,0.0,27.96706420184872,8.21537317051364,11.278271822781491,0.0,27.72182853252404,7.901936900878817,21.90715837632462,2.993467714579874,51.628068670088325,13.978980270319187,45.636553433656836,3.2859290143783952,82.53325198524252,20.71085574708378,2.366080682433096e-09,-4.634574999686116,4.357705873801798,1.4510412888392943,0.17181373788688215,-268.94412435855173,56.51372354245195,24.616962135693836,0.24134883396820744,-250.67895335680717,39.31467109521582,29.62221345964055
1.6789821900302353,normal,17.50410480336084,0.4312358207393019,26.940469931891606,7.619594259985881,10.405074678506683,0.4496097710280378,24.275252765915567,8.662626106022339,7,7,7.328035023668492,0.0,11.671219355308834,4.5396453793993725,7.750924959951665,0.0,22.583839040356423,6.568773843378273,7.332032740267334,0.0,24.268797459085896,8.131837204574335,12.676012788688473,6.45273248608275,36.2030035967693,6.550509264150196,21.803196476074234,3.77601929817616,54.063365435802176,15.508653132079303,0.004861616159922326,-5.133678773127182,4.401250551334774,1.3134673791920926,0.0,-120.79875905214944,65.87126618358926,20.410904132763797,0.0015837202967459428,-236.94645093845713,47.548319548571634,20.820558126938558
0.45925357417011514,normal,8.15608939323908,0.3570573997040505,23.950664212680763,7.073057606387584,10.685010443160998,0.7314108816960463,26.833718573235622,7.853093475932439,9,4,7.3267338297538975,0.0,11.682445351154986,4.401564361731365,5.94554241918683,0.0,23.94474231887446,5.62749083158598,5.346310521606369,0.0,19.613113888702888,4.529106482139202,49.63196683895374,7.668312926006854,89.2051882319605,26.18094061245284,57.92168055550984,7.744552483624319,103.19529660978284,30.926002250218637,0.004329384231385415,-4.6525130733600335,4.316255602699304,1.2767946023194756,0.15640057046253159,-158.78024053507957,32.095232799678044,15.2943526678933,0.15539715272283725,-150.8733329616265,52.55369558931088,14.931471056606544
2.7335164906747886,normal,13.994132153549065,1.1414038028649531,27.968440548007994,9.165877461590341,20.28824015479808,7.2831476201225,27.77106311221351,5.498218940401857,7,7,7.309280152006125,0.0,11.706113155165998,4.275180375951234,8.319487053642645,0.0,27.966595540120995,8.220625296053257,10.812101232429466,0.0,27.687571929190803,7.975397091535892,27.444451453382626,3.3122229478880167,59.77174317422203,17.70349850091766,43.405298582392675,3.8124589795638317,81.0216661191433,17.195877029078915,9.94722862957024e-09,-5.592030242296234,4.797679476833632,1.3054851173671105,0.17178857809454362,-269.1338076774082,55.43655883172335,24.622436517283795,0.2402877203356692,-215.8348033589015,72.30797977624488,25.111023947514674
2.6064881630936587,normal,13.994132153549065,1.1414038028649531,27.968440548007994,9.165877461590341,20.28824015479808,7.2831476201225,27.77106311221351,5.498218940401857,7,7,7.337417966041744,0.0,11.634655064985989,4.308800363807318,8.307548803674285,0.0,27.96654995899865,8.258207076423492,10.812101232429466,0.0,27.687571929190803,7.975397091535892,27.549078649017943,3.3578966007206734,60.13359638741223,18.028217697418686,44.39554421431315,3.8133416589999607,81.94804329198264,17.18925436347747,3.595109936733414e-08,-5.178213121080413,4.497468617766247,1.2696134278818276,0.1718115840417371,-269.246626232994,54.78132060604173,24.478994061829113,0.2402877203356692,-215.8348033589015,72.30797977624488,25.111023947514674
2.9122330935985237,normal,13.994132153549065,1.1414038028649531,27.968440548007994,9.165877461590341,20.28824015479808,7.2831476201225,27.77106311221351,5.498218940401857,7,7,7.327117843305078,0.0,11.673524555403652,4.377715293419233,8.29722423621973,0.0,27.966151433213412,8.365893955063793,10.812101232429466,0.0,27.687571929190803,7.975397091535892,26.104940761697907,3.2958284132200184,57.06255302205466,17.085578254087615,48.185997618191564,3.849280256186315,86.94672961986542,17.99167054286866,8.647205854278122e-09,-4.7429563862335264,4.493684165107441,1.2536579044473228,0.17180408276610504,-269.32373119442786,54.30540252954048,24.454378799383925,0.2402877203356692,-215.8348033589015,72.30797977624488,25.111023947514674
100.14619613130749,npc_fault,13.994132153549065,1.1414038028649531,27.968440548007994,9.165877461590341,20.28824015479808,7.2831476201225,27.77106311221351,5.498218940401857,7,7,7.290796345352148,0.0,11.69543312370379,4.366629645803368,8.05724480705672,0.0,27.9660078423412,8.487799559385246,10.856311529152952,0.0,27.687571929190803,8.020311387514509,26.705445163864812,2.8283397869372555,59.040399282530736,18.11069047776459,46.010334409031046,3.7989914604008805,84.13034409196501,17.474664572474484,0.00012157541860450876,-16.065864292287603,4.38953536344747,1.547480225938172,5.06936513704673e-05,-269.3384775542741,54.205826511832726,24.48590028942424,0.24023256590090283,-215.8348033589015,44.2728591880011,24.39746607453293
